SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus,TimeLookedAtObject
0,7_2,11_41_22,3.836814,1,0,0,1,0.6356394,InstructionPhase,0.46, 0.50,-0.04, 2.51, 2.15,0.00, -0.03, 1.00,33.17, 4.30, -39.14,-30.35, 3.47, -38.11,-0.04, -0.06, 1.00,0.04, -0.04, 1.00,4.73555,4.855301,1,1,0.6341412,2.199217,5.200751,Int_Apt_02_Wall_02 (9),0.01251602
0,7_2,11_41_22,3.849034,1,0,0,1,0.6478601,InstructionPhase,0.46, 0.50,-0.04, 2.51, 2.15,0.01, -0.03, 1.00,33.18, 4.29, -39.15,-30.32, 3.55, -38.50,-0.05, -0.08, 1.00,0.04, -0.04, 1.00,4.62825,4.836792,1,1,0.6604436,2.127573,5.200751,Int_Apt_02_Wall_02 (9),0.02632523
0,7_2,11_41_22,3.863109,1,0,0,1,0.6619351,InstructionPhase,0.46, 0.50,-0.04, 2.51, 2.15,0.01, -0.03, 1.00,33.19, 4.28, -39.20,-30.31, 3.48, -38.36,-0.04, -0.04, 1.00,0.04, -0.04, 1.00,4.712723,4.90123,1,1,0.6507889,2.281544,5.200751,Int_Apt_02_Wall_02 (9),0.03917313
0,7_2,11_41_22,3.876092,1,0,0,1,0.6749179,InstructionPhase,0.46, 0.50,-0.04, 2.51, 2.15,0.01, -0.03, 1.00,33.19, 4.29, -39.24,-30.31, 3.45, -38.30,-0.05, -0.06, 1.00,0.03, -0.04, 1.00,4.73587,4.956421,1,1,0.7219164,2.196429,5.200751,Int_Apt_02_Wall_02 (9),0.05217743
0,7_2,11_41_22,3.888827,1,0,0,1,0.6876528,InstructionPhase,0.46, 0.50,-0.03, 2.51, 2.15,0.01, -0.03, 1.00,33.19, 4.29, -39.24,-30.32, 3.45, -38.28,-0.05, -0.07, 1.00,0.04, -0.04, 1.00,4.678253,4.890991,1,1,0.7162505,2.162864,5.200751,Int_Apt_02_Wall_02 (9),0.06469727
0,7_2,11_41_22,3.901659,1,0,0,1,0.700485,InstructionPhase,0.46, 0.50,-0.03, 2.51, 2.15,0.01, -0.04, 1.00,33.20, 4.30, -39.23,-30.32, 3.49, -38.35,-0.05, -0.04, 1.00,0.04, -0.05, 1.00,4.710831,4.681686,1,1,0.723298,2.277291,5.200751,Int_Apt_02_Wall_02 (9),0.07743835
0,7_2,11_41_22,3.914079,1,0,0,1,0.7129052,InstructionPhase,0.45, 0.50,-0.03, 2.51, 2.15,0.01, -0.04, 1.00,33.21, 4.26, -39.04,-30.36, 3.38, -37.85,-0.03, -0.05, 1.00,0.04, -0.04, 1.00,4.744019,4.95285,1,1,0.7087094,2.213961,5.200751,Int_Apt_02_Wall_02 (9),0.08948517
0,7_2,11_41_22,3.926025,1,0,0,1,0.7248511,InstructionPhase,0.45, 0.50,-0.03, 2.51, 2.15,0.01, -0.04, 1.00,33.22, 4.23, -38.91,-30.36, 3.41, -37.91,-0.03, -0.04, 1.00,0.04, -0.04, 1.00,4.723862,4.917664,1,1,0.7467352,2.245452,5.200751,Int_Apt_02_Wall_02 (9),0.1014557
0,7_2,11_41_22,3.938374,1,0,0,1,0.7371993,InstructionPhase,0.45, 0.50,-0.03, 2.50, 2.15,0.01, -0.04, 1.00,33.23, 4.20, -38.75,-30.34, 3.42, -37.92,-0.03, -0.05, 1.00,0.04, -0.03, 1.00,4.736984,4.895386,1,1,0.6947501,2.231152,5.200751,Int_Apt_02_Wall_02 (9),0.1144867
0,7_2,11_41_22,3.951027,1,0,0,1,0.7498524,InstructionPhase,0.45, 0.50,-0.03, 2.50, 2.15,0.01, -0.04, 1.00,33.25, 4.04, -38.30,-30.34, 3.42, -37.91,-0.02, -0.04, 1.00,0.03, -0.03, 1.00,4.771667,4.879913,1,1,0.4869105,2.283626,5.265101,White Door,0
