SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,6_23,12_3_42,11.41851,1,0,0,1,0.8700562,0.88, 0.45,0.76, 2.17, 1.11,-0.01, -0.03, 1.00,32.65, 3.38, -44.18,-31.73, 2.06, -42.97,0.00, 0.00, 0.00,0.02, -0.15, 0.99,-1,3.668274,0.6300441,0.6806348,-0.2622182,1.96431,5.42,Plane (9)
0,6_23,12_3_42,11.43048,1,0,0,1,0.8820257,0.88, 0.45,0.76, 2.17, 1.11,-0.01, -0.03, 1.00,32.65, 3.39, -43.87,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0.4462736,0.4481842
0,6_23,12_3_42,11.44199,1,0,0,1,0.8935328,0.88, 0.45,0.76, 2.17, 1.11,-0.01, -0.03, 1.00,32.65, 3.39, -43.87,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0.001299024,0
0,6_23,12_3_42,11.45413,1,0,0,1,0.905673,0.88, 0.44,0.76, 2.18, 1.11,-0.01, -0.03, 1.00,32.65, 3.39, -43.87,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_42,11.46589,1,0,0,1,0.9174347,0.88, 0.44,0.76, 2.18, 1.11,-0.01, -0.02, 1.00,32.65, 3.39, -43.87,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_42,11.47752,1,0,0,1,0.9290648,0.88, 0.44,0.76, 2.18, 1.11,-0.01, -0.02, 1.00,32.65, 3.39, -43.87,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_42,11.48854,1,0,0,1,0.9400911,0.88, 0.45,0.76, 2.18, 1.11,-0.01, -0.02, 1.00,32.65, 3.39, -43.87,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0.01838247
0,6_23,12_3_42,11.49965,1,0,0,1,0.9511929,0.88, 0.45,0.76, 2.18, 1.11,-0.01, -0.02, 1.00,32.65, 3.39, -43.87,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0.01838247
0,6_23,12_3_42,11.51052,1,0,0,1,0.9620647,0.88, 0.45,0.76, 2.18, 1.11,-0.01, -0.02, 1.00,32.65, 3.39, -43.87,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_42,11.5216,1,0,0,1,0.9731436,0.89, 0.45,0.76, 2.18, 1.11,-0.01, -0.02, 1.00,32.65, 3.39, -43.87,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_42,11.53302,1,0,0,1,0.9845686,0.89, 0.45,0.76, 2.18, 1.11,-0.01, -0.02, 1.00,32.65, 3.39, -43.87,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_42,11.54459,1,0,0,1,0.9961367,0.75, 0.69,0.46, 2.90, 1.11,-0.01, -0.02, 1.00,32.65, 3.39, -43.87,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_42,11.55573,1,0,0,1,1.007277,0.76, 0.69,0.46, 2.90, 1.11,-0.01, -0.02, 1.00,32.67, 3.23, -46.17,-31.70, 2.12, -45.44,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0,0
0,6_23,12_3_42,11.56661,1,0,0,1,1.018161,0.76, 0.69,0.46, 2.90, 1.11,-0.01, -0.01, 1.00,32.70, 3.37, -44.44,-31.65, 1.90, -42.93,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0.2523195,0.07832865
0,6_23,12_3_42,11.5779,1,0,0,1,1.029451,0.76, 0.69,0.46, 2.90, 1.11,-0.01, -0.01, 1.00,32.68, 3.38, -44.55,-31.65, 1.87, -42.89,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0.5348479,0.3928045
0,6_23,12_3_42,11.58958,1,0,0,1,1.041129,0.76, 0.70,0.46, 2.90, 1.11,0.00, -0.01, 1.00,32.67, 3.37, -44.59,-31.65, 1.89, -43.04,0.00, 0.00, 0.00,0.00, 0.00, 0.00,-1,-1,0.5348479,0.3928045
