SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus,LookDuration,AvgEyeMoveDist
0,4_3,11_24_19,4.809842,1,0,0,0,0.8345418,0.66,0.63,0.61,1.8,1.7,-0.07,0.16,0.98,33.22,3.15,-34.17,-30.63,1.4,-31.16,0.06,0.21,0.98,0.13,0.24,0.96,3.230804,3.38855,1.0,1.0,-0.96,2.86,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.822625,1,0,0,0,0.8473253,0.66,0.64,0.61,1.81,1.7,-0.07,0.17,0.98,33.25,3.15,-34.17,-30.63,1.4,-31.16,0.05,0.21,0.98,0.13,0.24,0.96,3.235062,3.420227,1.0,1.0,-0.93,2.86,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.83413,1,0,0,0,0.8588305,0.66,0.64,0.61,1.81,1.7,-0.07,0.17,0.98,33.25,3.15,-34.17,-30.63,1.4,-31.16,0.05,0.21,0.98,0.13,0.24,0.96,3.234283,3.420441,1.0,1.0,-0.92,2.86,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.846136,1,0,0,0,0.8708358,0.66,0.64,0.6,1.81,1.7,-0.07,0.17,0.98,33.25,3.15,-34.17,-30.63,1.4,-31.16,0.05,0.21,0.98,0.13,0.24,0.96,3.241501,3.408295,1.0,1.0,-0.92,2.86,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.858099,1,0,0,0,0.8827991,0.66,0.64,0.6,1.82,1.69,-0.07,0.18,0.98,33.25,3.15,-34.17,-30.63,1.4,-31.16,0.05,0.21,0.98,0.13,0.24,0.96,3.246994,3.408478,1.0,1.0,-0.92,2.87,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.870334,1,0,0,0,0.8950338,0.66,0.64,0.6,1.82,1.69,-0.07,0.18,0.98,33.25,3.15,-34.17,-30.63,1.4,-31.16,0.05,0.21,0.98,0.12,0.24,0.96,3.246704,3.394745,1.0,1.0,-0.92,2.86,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.8822,1,0,0,0,0.9068999,0.66,0.64,0.6,1.82,1.69,-0.07,0.18,0.98,33.26,3.14,-34.17,-30.63,1.39,-31.16,0.05,0.21,0.98,0.12,0.24,0.96,3.27124,3.39537,1.0,1.0,-0.9,2.87,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.893773,1,0,0,0,0.9184728,0.66,0.64,0.6,1.83,1.69,-0.08,0.19,0.98,33.36,3.13,-34.18,-30.49,1.4,-31.17,0.07,0.22,0.97,0.14,0.25,0.96,3.26329,3.451706,1.0,1.0,-1.0,2.91,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.906984,1,0,0,0,0.9316845,0.66,0.64,0.6,1.83,1.69,-0.08,0.19,0.98,33.48,3.16,-34.22,-30.28,1.42,-31.19,0.11,0.23,0.97,0.16,0.24,0.96,3.344666,3.274963,1.0,1.0,-1.18,2.94,5.44,Front Wall,12.404443,0.09391114060359804
0,4_3,11_24_19,4.920381,1,0,0,0,0.9450808,0.66,0.64,0.59,1.83,1.69,-0.09,0.19,0.98,33.49,3.16,-34.24,-30.27,1.43,-31.2,0.12,0.23,0.96,0.18,0.25,0.95,3.328201,3.378189,1.0,1.0,-1.29,2.98,5.44,Front Wall,12.404443,0.09391114060359804
