SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus,LookDuration,AvgEyeMoveDist
0,4_3,11_25_6,51.53397,2,0,2,0,0.4701538,0.78,0.67,62.16,1.71,1.13,-0.03,-0.07,1.0,33.14,2.56,-34.46,-31.05,0.72,-30.98,0.04,0.04,1.0,0.07,0.05,1.0,2.864059,2.786331,1.0,1.0,60.63,2.32,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.54641,2,0,2,0,0.4825935,0.77,0.68,62.16,1.72,1.13,-0.03,-0.06,1.0,33.15,2.58,-34.51,-31.05,0.73,-30.98,0.04,0.04,1.0,0.07,0.05,1.0,2.852585,2.775589,1.0,1.0,60.6,2.33,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.55863,2,0,2,0,0.4948158,0.77,0.68,62.16,1.72,1.13,-0.04,-0.05,1.0,33.15,2.58,-34.51,-31.05,0.74,-30.97,0.04,0.04,1.0,0.07,0.05,1.0,2.842636,2.756882,1.0,1.0,60.59,2.32,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.57265,2,0,2,0,0.508831,0.77,0.68,62.16,1.73,1.13,-0.04,-0.05,1.0,33.16,2.62,-34.58,-31.05,0.74,-30.97,0.04,0.03,1.0,0.07,0.05,1.0,2.738724,2.752213,1.0,1.0,60.57,2.33,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.58475,2,0,2,0,0.5209312,0.77,0.68,62.15,1.74,1.13,-0.04,-0.04,1.0,33.16,2.62,-34.59,-31.05,0.74,-30.96,0.04,0.03,1.0,0.07,0.05,1.0,2.728882,2.745621,1.0,1.0,60.57,2.34,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.59666,2,0,2,0,0.5328445,0.77,0.68,62.15,1.74,1.13,-0.04,-0.04,1.0,33.17,2.65,-34.66,-31.05,0.74,-30.95,0.04,0.03,1.0,0.07,0.06,1.0,2.700241,2.71286,1.0,1.0,60.57,2.37,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.61188,2,0,2,0,0.5480614,0.77,0.69,62.15,1.75,1.13,-0.04,-0.03,1.0,33.17,2.66,-34.66,-31.05,0.74,-30.95,0.04,0.03,1.0,0.07,0.06,1.0,2.652222,2.706329,1.0,1.0,60.56,2.39,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.62567,2,0,2,0,0.5618515,0.77,0.69,62.15,1.75,1.13,-0.04,-0.02,1.0,33.17,2.67,-34.68,-31.05,0.74,-30.95,0.04,0.04,1.0,0.07,0.06,1.0,2.627808,2.674637,1.0,1.0,60.55,2.42,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.63762,2,0,2,0,0.5738029,0.77,0.69,62.15,1.76,1.13,-0.04,-0.02,1.0,33.16,2.71,-34.7,-31.05,0.74,-30.94,0.04,0.04,1.0,0.07,0.06,1.0,2.484161,2.668137,1.0,1.0,60.55,2.45,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.65721,2,0,2,0,0.5933914,0.77,0.69,62.15,1.76,1.13,-0.04,-0.01,1.0,33.16,2.68,-34.67,-31.07,0.69,-30.69,0.04,0.03,1.0,0.06,0.06,1.0,2.479706,2.467697,1.0,1.0,60.67,2.32,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.67392,2,0,2,0,0.6101074,0.77,0.69,62.15,1.77,1.13,-0.04,-0.01,1.0,33.17,2.68,-34.67,-31.06,0.73,-30.79,0.04,0.03,1.0,0.06,0.06,1.0,2.455307,2.460526,1.0,1.0,60.7,2.28,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.68813,2,0,2,0,0.6243095,0.77,0.69,62.15,1.77,1.13,-0.04,-0.01,1.0,33.17,2.7,-34.67,-31.06,0.75,-30.8,0.04,0.04,1.0,0.06,0.05,1.0,2.455795,2.468048,1.0,1.0,60.69,2.28,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.70374,2,0,2,0,0.6399193,0.77,0.7,62.15,1.78,1.13,-0.04,0.0,1.0,33.17,2.7,-34.66,-31.06,0.75,-30.81,0.04,0.04,1.0,0.06,0.05,1.0,2.48642,2.474716,1.0,1.0,60.68,2.3,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.71634,2,0,2,0,0.652523,0.77,0.7,62.15,1.78,1.13,-0.04,0.0,1.0,33.18,2.76,-34.69,-31.09,0.78,-30.76,0.04,0.03,1.0,0.06,0.05,1.0,2.316895,2.494171,1.0,1.0,60.69,2.24,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.72829,2,0,2,0,0.6644707,0.77,0.7,62.15,1.78,1.13,-0.04,0.0,1.0,33.22,2.75,-34.59,-31.13,0.97,-31.24,0.04,0.03,1.0,0.07,0.05,1.0,2.436737,2.381241,0.9726934,0.9344749,60.7,2.26,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.74332,2,0,2,0,0.6795082,0.77,0.7,62.15,1.78,1.13,-0.05,0.01,1.0,33.36,4.0,-38.11,-31.22,1.3,-31.85,0.02,0.0,1.0,0.07,0.05,1.0,2.359985,2.579468,0.9726934,0.9344749,60.48,2.36,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.87842,2,0,2,0,0.8146019,0.77,0.7,62.16,1.79,1.13,-0.03,0.02,1.0,33.69,3.65,-35.01,-30.56,1.88,-31.18,0.15,0.2,0.97,0.17,0.19,0.97,2.459,2.513229,0.7417498,0.7927247,59.65,3.83,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.89063,2,0,2,0,0.8268127,0.77,0.7,62.15,1.8,1.13,-0.04,0.03,1.0,33.68,3.6,-35.0,-30.55,1.75,-31.22,0.16,0.19,0.97,0.18,0.22,0.96,2.483963,2.608994,0.8579044,0.9258612,59.61,3.74,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.90447,2,0,2,0,0.8406563,0.77,0.71,62.14,1.82,1.13,-0.05,0.04,1.0,33.69,3.57,-35.0,-30.53,1.69,-31.22,0.15,0.19,0.97,0.18,0.22,0.96,2.532272,2.591827,0.9375634,0.9669493,59.63,3.74,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.91742,2,0,2,0,0.8535995,0.76,0.71,62.14,1.83,1.13,-0.06,0.05,1.0,33.71,3.55,-35.0,-30.52,1.67,-31.22,0.15,0.2,0.97,0.17,0.22,0.96,2.541534,2.543488,1.0,1.0,59.54,3.84,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.93056,2,0,2,0,0.8667488,0.76,0.72,62.13,1.84,1.13,-0.06,0.06,1.0,33.72,3.51,-35.01,-30.52,1.65,-31.22,0.15,0.2,0.97,0.18,0.22,0.96,2.528412,2.611282,1.0,1.0,59.48,3.89,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.94496,2,0,2,0,0.8811417,0.76,0.72,62.12,1.85,1.13,-0.07,0.07,1.0,33.72,3.51,-35.0,-30.51,1.64,-31.22,0.15,0.2,0.97,0.17,0.22,0.96,2.502289,2.533142,1.0,1.0,59.56,3.88,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.95742,2,0,2,0,0.8936005,0.76,0.72,62.12,1.86,1.13,-0.08,0.08,0.99,33.72,3.49,-35.01,-30.51,1.64,-31.22,0.16,0.2,0.97,0.17,0.21,0.96,2.542282,2.510239,1.0,1.0,59.5,3.86,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.97005,2,0,2,0,0.9062347,0.75,0.72,62.11,1.87,1.13,-0.08,0.09,0.99,33.73,3.49,-35.01,-30.51,1.63,-31.21,0.16,0.2,0.97,0.18,0.21,0.96,2.555603,2.518768,1.0,1.0,59.49,3.87,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_6,51.9888,2,0,2,0,0.9249802,0.75,0.73,62.1,1.88,1.12,-0.09,0.1,0.99,33.73,3.49,-35.01,-30.51,1.62,-31.21,0.15,0.2,0.97,0.18,0.21,0.96,2.580902,2.529541,1.0,1.0,59.5,3.86,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.00439,2,0,2,0,0.9405746,0.75,0.73,62.1,1.89,1.12,-0.1,0.11,0.99,33.73,3.48,-35.01,-30.51,1.62,-31.21,0.15,0.2,0.97,0.18,0.21,0.96,2.577713,2.53067,1.0,1.0,59.51,3.84,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.01746,2,0,2,0,0.9536438,0.75,0.73,62.09,1.89,1.12,-0.1,0.11,0.99,33.73,3.48,-35.01,-30.51,1.62,-31.21,0.15,0.2,0.97,0.18,0.21,0.96,2.583603,2.540161,1.0,1.0,59.5,3.85,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.03184,2,0,2,0,0.9680252,0.75,0.74,62.09,1.9,1.12,-0.11,0.12,0.99,33.73,3.48,-35.0,-30.51,1.62,-31.21,0.15,0.2,0.97,0.18,0.21,0.96,2.583633,2.558304,1.0,1.0,59.49,3.84,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.04383,2,0,2,0,0.980011,0.75,0.74,62.08,1.9,1.12,-0.11,0.12,0.99,33.73,3.48,-35.0,-30.51,1.61,-31.21,0.15,0.2,0.97,0.18,0.21,0.96,2.585526,2.566666,1.0,1.0,59.5,3.83,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.05571,2,0,2,0,0.99189,0.75,0.74,62.08,1.91,1.12,-0.11,0.13,0.99,33.73,3.48,-35.0,-30.51,1.61,-31.21,0.15,0.2,0.97,0.18,0.21,0.96,2.599655,2.564865,1.0,1.0,59.49,3.8,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.07086,2,0,2,0,1.007042,0.74,0.74,62.08,1.91,1.12,-0.12,0.13,0.98,33.74,3.48,-35.0,-30.51,1.6,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.610916,2.582733,1.0,1.0,59.49,3.78,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.08398,2,0,2,0,1.020161,0.74,0.75,62.07,1.92,1.12,-0.12,0.14,0.98,33.74,3.47,-35.0,-30.51,1.59,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.612747,2.601181,1.0,1.0,59.48,3.77,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.0971,2,0,2,0,1.033279,0.74,0.75,62.07,1.92,1.12,-0.12,0.14,0.98,33.74,3.47,-35.0,-30.51,1.59,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.612442,2.628342,1.0,1.0,59.48,3.78,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.11177,2,0,2,0,1.047955,0.74,0.75,62.07,1.92,1.11,-0.13,0.15,0.98,33.74,3.46,-35.0,-30.51,1.58,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.61235,2.633759,1.0,1.0,59.48,3.76,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.12341,2,0,2,0,1.059589,0.74,0.75,62.06,1.93,1.11,-0.13,0.15,0.98,33.74,3.46,-35.0,-30.52,1.58,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.614304,2.63768,1.0,1.0,59.49,3.74,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.13522,2,0,2,0,1.0714,0.74,0.75,62.06,1.93,1.11,-0.13,0.15,0.98,33.74,3.46,-35.0,-30.52,1.58,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.62178,2.664917,1.0,1.0,59.48,3.74,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.15351,2,0,2,0,1.089699,0.74,0.75,62.06,1.93,1.11,-0.13,0.16,0.98,33.74,3.46,-35.0,-30.52,1.58,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.654266,2.673569,1.0,1.0,59.48,3.74,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.17011,2,0,2,0,1.106297,0.74,0.76,62.06,1.94,1.11,-0.14,0.16,0.98,33.74,3.46,-34.99,-30.52,1.57,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.678238,2.681595,1.0,1.0,59.48,3.72,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.18279,2,0,2,0,1.118977,0.74,0.76,62.05,1.94,1.11,-0.14,0.16,0.98,33.74,3.46,-34.99,-30.52,1.56,-31.2,0.15,0.19,0.97,0.18,0.21,0.96,2.750458,2.746246,1.0,1.0,59.49,3.72,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.19717,2,0,2,0,1.133358,0.74,0.76,62.05,1.94,1.11,-0.14,0.17,0.98,33.73,3.45,-34.99,-30.52,1.56,-31.21,0.15,0.19,0.97,0.19,0.21,0.96,2.755295,2.814255,1.0,1.0,59.48,3.75,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.20945,2,0,2,0,1.14563,0.74,0.76,62.05,1.95,1.11,-0.14,0.17,0.98,33.73,3.45,-34.99,-30.52,1.56,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.755753,2.823685,1.0,1.0,59.49,3.76,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.22127,2,0,2,0,1.157455,0.74,0.76,62.05,1.95,1.11,-0.14,0.17,0.97,33.73,3.41,-35.0,-30.52,1.56,-31.21,0.15,0.2,0.97,0.18,0.21,0.96,2.641388,2.808212,1.0,1.0,59.49,3.8,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.23511,2,0,2,0,1.171291,0.74,0.76,62.05,1.95,1.11,-0.15,0.17,0.97,33.73,3.38,-34.99,-30.52,1.55,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.750153,2.774597,1.0,1.0,59.49,3.75,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.24678,2,0,2,0,1.182964,0.74,0.76,62.05,1.95,1.11,-0.15,0.17,0.97,33.73,3.37,-34.99,-30.52,1.54,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.768799,2.789154,1.0,1.0,59.49,3.74,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.25879,2,0,2,0,1.194969,0.74,0.76,62.05,1.95,1.11,-0.15,0.18,0.97,33.73,3.36,-34.99,-30.52,1.53,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.781158,2.790237,1.0,1.0,59.47,3.75,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.2739,2,0,2,0,1.210079,0.73,0.76,62.04,1.96,1.11,-0.15,0.18,0.97,33.73,3.35,-34.99,-30.52,1.53,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.78009,2.790909,1.0,1.0,59.48,3.75,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.29842,2,0,2,0,1.234608,0.73,0.76,62.04,1.96,1.11,-0.15,0.18,0.97,33.73,3.35,-34.99,-30.52,1.52,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.772781,2.795929,1.0,1.0,59.47,3.76,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.31083,2,0,2,0,1.247013,0.73,0.76,62.04,1.96,1.11,-0.15,0.18,0.97,33.73,3.35,-34.99,-30.52,1.52,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.765625,2.80011,1.0,1.0,59.48,3.77,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.32926,2,0,2,0,1.265442,0.73,0.76,62.04,1.96,1.1,-0.15,0.18,0.97,33.73,3.35,-34.99,-30.52,1.51,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.760345,2.804642,1.0,1.0,59.49,3.77,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.34608,2,0,2,0,1.282265,0.73,0.76,62.04,1.96,1.1,-0.15,0.18,0.97,33.73,3.34,-34.99,-30.52,1.51,-31.21,0.15,0.19,0.97,0.18,0.21,0.96,2.756485,2.821976,1.0,1.0,59.47,3.77,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.35917,2,0,2,0,1.295357,0.73,0.76,62.04,1.96,1.1,-0.15,0.19,0.97,33.73,3.33,-34.99,-30.52,1.51,-31.21,0.15,0.2,0.97,0.18,0.21,0.96,2.76149,2.827377,1.0,1.0,59.47,3.78,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.37495,2,0,2,0,1.311131,0.73,0.76,62.04,1.96,1.1,-0.16,0.19,0.97,33.74,3.32,-34.99,-30.52,1.51,-31.21,0.15,0.2,0.97,0.18,0.21,0.96,2.75444,2.826828,1.0,1.0,59.49,3.79,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.38665,2,0,2,0,1.322834,0.73,0.76,62.04,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.99,-30.52,1.51,-31.21,0.15,0.2,0.97,0.18,0.21,0.96,2.754211,2.826782,1.0,1.0,59.49,3.78,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.39911,2,0,2,0,1.335289,0.73,0.77,62.04,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.99,-30.52,1.51,-31.21,0.15,0.2,0.97,0.18,0.21,0.96,2.748032,2.842621,1.0,1.0,59.49,3.77,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.41373,2,0,2,0,1.349915,0.73,0.77,62.04,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.99,-30.52,1.51,-31.21,0.15,0.2,0.97,0.18,0.2,0.96,2.752823,2.846115,1.0,1.0,59.49,3.73,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.42574,2,0,2,0,1.361927,0.73,0.77,62.04,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.99,-30.52,1.51,-31.21,0.15,0.2,0.97,0.18,0.2,0.96,2.745422,2.849075,1.0,1.0,59.49,3.72,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.43786,2,0,2,0,1.374046,0.73,0.77,62.04,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.99,-30.52,1.51,-31.21,0.15,0.2,0.97,0.18,0.2,0.96,2.77092,2.857254,1.0,1.0,59.49,3.73,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.45284,2,0,2,0,1.389027,0.73,0.77,62.03,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.99,-30.52,1.51,-31.21,0.15,0.19,0.97,0.18,0.2,0.96,2.771698,2.857071,1.0,1.0,59.49,3.74,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.46445,2,0,2,0,1.400631,0.73,0.77,62.03,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.99,-30.52,1.5,-31.21,0.15,0.19,0.97,0.18,0.2,0.96,2.789993,2.862869,1.0,1.0,59.5,3.74,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.47692,2,0,2,0,1.413109,0.73,0.77,62.03,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.98,-30.52,1.5,-31.21,0.15,0.19,0.97,0.18,0.2,0.96,2.790085,2.875732,1.0,1.0,59.5,3.75,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.49511,2,0,2,0,1.43129,0.73,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.98,-30.52,1.5,-31.21,0.15,0.19,0.97,0.18,0.2,0.96,2.791443,2.875748,1.0,1.0,59.5,3.75,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.51131,2,0,2,0,1.447495,0.73,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.98,-30.52,1.5,-31.21,0.15,0.19,0.97,0.18,0.2,0.96,2.791229,2.875061,1.0,1.0,59.5,3.76,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.52354,2,0,2,0,1.459728,0.73,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.98,-30.52,1.5,-31.21,0.15,0.19,0.97,0.18,0.2,0.96,2.789291,2.874512,1.0,1.0,59.49,3.75,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.53873,2,0,2,0,1.474915,0.73,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.74,3.32,-34.98,-30.52,1.5,-31.21,0.14,0.19,0.97,0.18,0.2,0.96,2.782501,2.881454,1.0,1.0,59.5,3.73,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.55046,2,0,2,0,1.486649,0.73,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.75,3.32,-34.98,-30.52,1.5,-31.21,0.14,0.19,0.97,0.18,0.2,0.96,2.782639,2.873978,1.0,1.0,59.5,3.72,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.56388,2,0,2,0,1.500069,0.73,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.75,3.31,-34.98,-30.52,1.49,-31.21,0.14,0.19,0.97,0.18,0.2,0.96,2.782166,2.869034,1.0,1.0,59.5,3.73,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.57729,2,0,2,0,1.513477,0.73,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.76,3.3,-34.98,-30.52,1.49,-31.21,0.14,0.19,0.97,0.18,0.2,0.96,2.768723,2.869354,1.0,1.0,59.49,3.73,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.59017,2,0,2,0,1.526352,0.73,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.76,3.3,-34.98,-30.52,1.48,-31.21,0.14,0.19,0.97,0.18,0.2,0.96,2.768158,2.855927,1.0,1.0,59.5,3.73,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.60317,2,0,2,0,1.539356,0.74,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.76,3.3,-34.98,-30.52,1.48,-31.21,0.14,0.19,0.97,0.18,0.2,0.96,2.768265,2.855377,1.0,1.0,59.49,3.73,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.61682,2,0,2,0,1.553005,0.74,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.76,3.29,-34.98,-30.52,1.48,-31.21,0.14,0.19,0.97,0.17,0.19,0.97,2.768188,2.854767,1.0,1.0,59.49,3.72,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.63026,2,0,2,0,1.566444,0.74,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.76,3.29,-34.98,-30.52,1.48,-31.2,0.14,0.19,0.97,0.17,0.19,0.97,2.769272,2.854294,1.0,1.0,59.51,3.71,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.64342,2,0,2,0,1.579609,0.74,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.76,3.29,-34.98,-30.52,1.48,-31.2,0.14,0.19,0.97,0.17,0.19,0.97,2.767776,2.854309,1.0,1.0,59.51,3.71,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.66181,2,0,2,0,1.597992,0.74,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.75,3.29,-34.97,-30.53,1.49,-31.2,0.14,0.19,0.97,0.17,0.19,0.97,2.786819,2.86705,1.0,1.0,59.5,3.71,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.67831,2,0,2,0,1.614494,0.74,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.74,3.3,-34.97,-30.54,1.49,-31.2,0.14,0.19,0.97,0.17,0.19,0.97,2.787247,2.928619,1.0,1.0,59.52,3.7,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.68977,2,0,2,0,1.62595,0.74,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.74,3.31,-34.97,-30.55,1.49,-31.2,0.14,0.19,0.97,0.17,0.19,0.97,2.786758,2.92923,1.0,1.0,59.52,3.69,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.70436,2,0,2,0,1.640549,0.74,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.73,3.31,-34.97,-30.55,1.49,-31.2,0.14,0.19,0.97,0.17,0.19,0.97,2.790359,2.929382,1.0,1.0,59.52,3.69,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.71663,2,0,2,0,1.652813,0.74,0.76,62.03,1.97,1.1,-0.16,0.19,0.97,33.73,3.31,-34.96,-30.56,1.49,-31.2,0.14,0.19,0.97,0.17,0.19,0.97,2.790024,2.930832,1.0,1.0,59.52,3.68,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.72882,2,0,2,0,1.665009,0.74,0.77,62.03,1.97,1.1,-0.16,0.19,0.97,33.73,3.31,-34.96,-30.56,1.5,-31.2,0.14,0.19,0.97,0.17,0.2,0.97,2.793182,2.931412,1.0,1.0,59.53,3.68,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.74504,2,0,2,0,1.681225,0.74,0.77,62.03,1.97,1.1,-0.16,0.19,0.97,33.78,3.32,-34.96,-30.56,1.5,-31.2,0.14,0.18,0.97,0.17,0.19,0.97,2.811874,2.934418,1.0,1.0,59.54,3.64,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
0,4_3,11_25_7,52.7576,2,0,2,0,1.693783,0.74,0.77,62.03,1.97,1.1,-0.16,0.19,0.97,33.83,3.36,-34.97,-30.51,1.54,-31.22,0.14,0.18,0.97,0.18,0.2,0.96,2.825714,2.967438,1.0,1.0,59.45,3.66,8.78,CS- Wall,1.4558600000000013,0.18693592274826396
