SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Stage,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus,TimeLookedAtObject
0,7_2,11_36_41,5.674469,1,0,0,1,0.8214059,InstructionPhase,0.50, 0.67,-0.09, 3.28, 1.96,-0.07, 0.01, 1.00,30.13, 1.59, -33.72,-33.73, 2.80, -39.37,0.01, 0.09, 1.00,0.06, 0.08, 1.00,3.46524,3.567749,1,1,-0.4058464,2.68563,5.217456,Int_Apt_02_Wall_02 (9),0.08004189
0,7_2,11_36_42,5.687526,1,0,0,1,0.8344622,InstructionPhase,0.50, 0.67,-0.09, 3.28, 1.96,-0.07, 0.01, 1.00,30.13, 1.57, -33.68,-33.73, 2.80, -39.36,0.01, 0.09, 1.00,0.06, 0.08, 0.99,3.454575,3.558197,1,1,-0.4385898,2.688049,5.200751,Int_Apt_02_Wall_02 (9),0.0917511
0,7_2,11_36_42,5.699539,1,0,0,1,0.8464751,InstructionPhase,0.50, 0.67,-0.09, 3.29, 1.96,-0.07, 0.02, 1.00,30.14, 1.57, -33.68,-33.73, 2.80, -39.37,0.01, 0.09, 1.00,0.06, 0.08, 0.99,3.511154,3.575333,1,1,-0.4398567,2.691114,5.200751,Int_Apt_02_Wall_02 (9),0.1065979
0,7_2,11_36_42,5.714063,1,0,0,1,0.8609991,InstructionPhase,0.50, 0.67,-0.08, 3.29, 1.96,-0.07, 0.02, 1.00,30.14, 1.57, -33.68,-33.74, 2.80, -39.37,0.01, 0.09, 1.00,0.05, 0.08, 1.00,3.492477,3.576553,1,1,-0.4419666,2.688231,5.200751,Int_Apt_02_Wall_02 (9),0.1192398
0,7_2,11_36_42,5.726975,1,0,0,1,0.8739114,InstructionPhase,0.50, 0.68,-0.08, 3.30, 1.95,-0.06, 0.03, 1.00,30.14, 1.57, -33.68,-33.74, 2.80, -39.37,0.01, 0.09, 1.00,0.05, 0.08, 1.00,3.492569,3.575912,1,1,-0.4058464,2.685571,5.230551,Int_Apt_02_Wall_02 (9),0.131897
0,7_2,11_36_42,5.739845,1,0,0,1,0.8867817,InstructionPhase,0.50, 0.68,-0.08, 3.30, 1.95,-0.06, 0.03, 1.00,30.15, 1.57, -33.68,-33.74, 2.80, -39.37,0.01, 0.09, 1.00,0.06, 0.08, 1.00,3.479721,3.573959,1,1,-0.4335481,2.701429,5.920689,Monster,0
0,7_2,11_36_42,5.752739,1,0,0,1,0.8996758,InstructionPhase,0.50, 0.68,-0.08, 3.30, 1.95,-0.06, 0.03, 1.00,30.15, 1.57, -33.68,-33.75, 2.80, -39.37,0.01, 0.09, 1.00,0.06, 0.08, 1.00,3.480011,3.567841,1,1,-0.3612356,2.689067,5.265101,White Door,0
0,7_2,11_36_42,5.765345,1,0,0,1,0.9122815,InstructionPhase,0.50, 0.68,-0.08, 3.31, 1.95,-0.06, 0.04, 1.00,30.15, 1.57, -33.69,-33.75, 2.80, -39.37,0.01, 0.09, 1.00,0.06, 0.08, 1.00,3.481308,3.570908,1,1,-0.3577632,2.687828,5.265101,White Door,0.01311493
0,7_2,11_36_42,5.778746,1,0,0,1,0.9256825,InstructionPhase,0.50, 0.68,-0.08, 3.31, 1.95,-0.06, 0.04, 1.00,30.15, 1.58, -33.70,-33.76, 2.80, -39.37,0.01, 0.09, 1.00,0.06, 0.08, 1.00,3.475311,3.566467,1,1,-0.3583904,2.68441,5.265101,White Door,0.02597237
0,7_2,11_36_42,5.791375,1,0,0,1,0.9383111,InstructionPhase,0.50, 0.68,-0.07, 3.31, 1.95,-0.05, 0.04, 1.00,30.10, 1.60, -33.68,-33.83, 2.62, -38.75,0.01, 0.09, 1.00,0.05, 0.10, 0.99,3.544617,3.447662,1,1,-0.2352262,2.715175,5.265101,White Door,0.03912735
0,7_2,11_36_42,5.80474,1,0,0,1,0.9516764,InstructionPhase,0.50, 0.68,-0.07, 3.32, 1.95,-0.05, 0.05, 1.00,29.96, 1.57, -33.46,-33.94, 2.74, -38.90,-0.02, 0.12, 0.99,0.03, 0.11, 0.99,3.546127,3.489899,1,1,-0.09875947,2.840333,5.265101,White Door,0.05426216
0,7_2,11_36_42,5.819889,1,0,0,1,0.966825,InstructionPhase,0.50, 0.68,-0.06, 3.32, 1.95,-0.04, 0.05, 1.00,29.95, 1.60, -33.52,-33.95, 2.75, -38.91,-0.02, 0.10, 0.99,0.03, 0.12, 0.99,3.56218,3.599976,1,1,-0.1032494,2.78689,5.265101,White Door,0.06625175
0,7_2,11_36_42,5.831735,1,0,0,1,0.9786711,InstructionPhase,0.50, 0.68,-0.06, 3.33, 1.95,-0.04, 0.06, 1.00,29.96, 1.58, -33.49,-33.95, 2.74, -38.89,-0.02, 0.11, 0.99,0.03, 0.11, 0.99,3.605911,3.589737,1,1,-0.09492555,2.816791,5.265101,White Door,0.07926941
0,7_2,11_36_42,5.844669,1,0,0,1,0.9916058,InstructionPhase,0.50, 0.68,-0.06, 3.33, 1.95,-0.04, 0.06, 1.00,29.96, 1.59, -33.51,-33.95, 2.73, -38.88,-0.02, 0.11, 0.99,0.03, 0.11, 0.99,3.588684,3.594971,1,1,-0.09929568,2.822654,5.265101,White Door,0.0912075
