SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,screenFixationX,screenFixationY,gazeFixationX,gazeFixationY,gazeFixationZ,localGazeX,localGazeY,localGazeZ,leftEyePositionX,leftEyePositionY,leftEyePositionZ,rightEyePositionX,rightEyePositionY,rightEyePositionZ,leftEyeRotationX,leftEyeRotationY,leftEyeRotationZ,rightEyeRotationX,rightEyeRotationY,rightEyeRotationZ,leftEyePupilSize,rightEyePupilSize,leftEyeOpenAmount,rightEyeOpenAmount,GazeHitPointX,GazeHitPointY,GazeHitPointZ,GameObjectInFocus
0,6_16,10_27_47,4.650114,1,0,0,0,0.5492697,0.57, 0.95,-0.02, 2.12, 1.10,0.03, 0.01, 1.00,33.17, 3.99, -44.10,-31.26, 3.14, -41.47,-0.03, 0.05, 1.00,-0.02, 0.07, 1.00,5.31427,5.131714,1,1,-0.5406922,0.698861,8.777755,Front Wall
0,6_16,10_27_47,4.662894,1,0,0,0,0.5620503,0.57, 0.95,-0.02, 2.12, 1.10,0.03, 0.02, 1.00,33.17, 3.99, -44.10,-31.26, 3.16, -41.55,-0.03, 0.05, 1.00,-0.02, 0.07, 1.00,5.314545,5.126755,1,1,-0.4991398,0.5910767,8.777755,Front Wall
0,6_16,10_27_47,4.677064,1,0,0,0,0.5762205,0.57, 0.95,-0.02, 2.12, 1.10,0.03, 0.02, 1.00,33.17, 3.98, -44.10,-31.26, 3.17, -41.59,-0.03, 0.05, 1.00,-0.02, 0.07, 1.00,5.30806,5.126617,1,1,-0.4896748,0.5650346,8.777755,Front Wall
0,6_16,10_27_47,4.688651,1,0,0,0,0.5878067,0.57, 0.95,-0.02, 2.13, 1.10,0.03, 0.02, 1.00,33.17, 3.98, -44.10,-31.27, 3.19, -41.66,-0.03, 0.05, 1.00,-0.02, 0.07, 1.00,5.317261,5.136642,1,1,-0.4837584,0.5281303,8.777755,Front Wall
0,6_16,10_27_47,4.699693,1,0,0,0,0.5988488,0.57, 0.95,-0.02, 2.13, 1.10,0.03, 0.02, 1.00,33.17, 3.98, -44.10,-31.27, 3.20, -41.69,-0.03, 0.05, 1.00,-0.02, 0.07, 1.00,5.324768,5.147018,1,1,-0.4851697,0.5327678,8.777755,Front Wall
0,6_16,10_27_47,4.712485,1,0,0,0,0.6116409,0.57, 0.95,-0.02, 2.13, 1.10,0.03, 0.02, 1.00,33.18, 3.97, -44.10,-31.27, 3.21, -41.72,-0.03, 0.05, 1.00,-0.02, 0.07, 1.00,5.318207,5.141281,1,1,-0.4854184,0.5468206,8.777755,Front Wall
0,6_16,10_27_47,4.725461,1,0,0,0,0.6246166,0.57, 0.95,-0.02, 2.13, 1.10,0.03, 0.03, 1.00,33.18, 3.97, -44.08,-31.28, 3.23, -41.76,-0.03, 0.05, 1.00,-0.02, 0.06, 1.00,5.317657,5.139008,1,1,-0.4984345,0.5802838,8.777755,Front Wall
0,6_16,10_27_47,4.737006,1,0,0,0,0.6361623,0.57, 0.95,-0.02, 2.13, 1.10,0.03, 0.03, 1.00,33.18, 3.96, -44.08,-31.28, 3.24, -41.77,-0.03, 0.05, 1.00,-0.02, 0.06, 1.00,5.320206,5.140594,1,1,-0.5022751,0.575791,8.777755,Front Wall
0,6_16,10_27_47,4.750714,1,0,0,0,0.6498704,0.57, 0.95,-0.02, 2.13, 1.10,0.03, 0.03, 1.00,33.18, 3.96, -44.06,-31.28, 3.24, -41.79,-0.03, 0.05, 1.00,-0.02, 0.06, 1.00,5.334564,5.138687,1,1,-0.5021077,0.5696906,8.777755,Front Wall
0,6_16,10_27_47,4.76265,1,0,0,0,0.6618056,0.57, 0.95,-0.02, 2.14, 1.10,0.03, 0.03, 1.00,33.19, 3.95, -44.04,-31.28, 3.24, -41.79,-0.03, 0.05, 1.00,-0.02, 0.06, 1.00,5.33638,5.150879,1,1,-0.5068196,0.5682664,8.777755,Front Wall
0,6_16,10_27_47,4.774073,1,0,0,0,0.6732287,0.57, 0.95,-0.02, 2.14, 1.10,0.03, 0.03, 1.00,33.19, 3.95, -44.04,-31.28, 3.24, -41.79,-0.03, 0.05, 1.00,-0.02, 0.06, 1.00,5.336166,5.161316,1,1,-0.5070724,0.5867711,8.777755,Front Wall
0,6_16,10_27_47,4.785723,1,0,0,0,0.6848793,0.57, 0.95,-0.02, 2.14, 1.10,0.03, 0.03, 1.00,33.20, 3.95, -44.04,-31.28, 3.24, -41.79,-0.03, 0.05, 1.00,-0.02, 0.05, 1.00,5.336716,5.160538,1,1,-0.5067592,0.5712564,8.777755,Front Wall
0,6_16,10_27_47,4.79782,1,0,0,0,0.6969762,0.57, 0.95,-0.02, 2.14, 1.10,0.03, 0.03, 1.00,33.21, 3.95, -44.04,-31.28, 3.24, -41.79,-0.03, 0.05, 1.00,-0.02, 0.06, 1.00,5.362457,5.162613,1,1,-0.5109027,0.5969802,8.777755,Front Wall
